Ref,Val,Package,PosX,PosY,Rot,Side
"REF**","JLCPCB_ASSEMBLY_TOOL_HOLE","JLCPCB_ASSEMBLY_TOOL_HOLE",100.000000,-61.200000,0.000000,top
