Designator,Mid X,Mid Y,Layer,Rotation
"J1",115.000000,-100.000000,top,90.000000
"J2",75.000000,-100.000000,top,-90.000000
"R3",100.000000,-88.750000,top,0.000000
"R4",96.500000,-88.750000,top,0.000000
"R5",93.000000,-88.750000,top,0.000000
"R1",112.500000,-90.000000,bottom,135.000000
"R2",115.000000,-89.500000,bottom,135.000000
"R6",73.750000,-106.825000,bottom,90.000000
