Ref,Val,Package,PosX,PosY,Rot,Side
"SW1","SW_Push_Dual","SW_Push_1P1T_NO_CK_KSC6xxJ",90.260000,-122.358000,180.000000,bottom
"SW2","SW_Push_Dual","SW_Push_1P1T_NO_CK_KSC6xxJ",90.260000,-107.358000,180.000000,bottom
"SW3","SW_Push_Dual","SW_Push_1P1T_NO_CK_KSC6xxJ",90.260000,-137.358000,180.000000,bottom
"SW4","SW_Push_Dual","SW_Push_1P1T_NO_CK_KSC6xxJ",75.260000,-122.358000,180.000000,bottom
"SW5","SW_Push_Dual","SW_Push_1P1T_NO_CK_KSC6xxJ",105.260000,-122.358000,180.000000,bottom
