Ref,Val,Package,PosX,PosY,Rot,Side
"U1968","BGA-144_7.0x7.0mm_Layout13x13_P0.5mm_Ball0.3mm_Pad0.25mm_NSMD","BGA-144_7.0x7.0mm_Layout13x13_P0.5mm_Ball0.3mm_Pad0.25mm_NSMD",68.500000,-68.500000,45.000000,bottom
