Designator,Mid X,Mid Y,Layer,Rotation
"C1",88.350416,-134.085697,bottom,135.000000
"C2",89.923728,-132.830583,bottom,135.000000
"R1",94.166369,-124.345301,bottom,-45.000000
"R2",95.580583,-122.931088,bottom,-45.000000
"U1",91.337942,-128.587942,bottom,-45.000000
